Positive,Neutral,Negative,Compound,numQuest,numChars,numPers
0.167,0.556,0.278,-0.4218,0,109,1
0,1,0,0,0,54,0
0.108,0.65,0.242,-0.4728,0,95,2
0.384,0.553,0.062,0.9124,0,132,0
0,0.617,0.383,-0.4767,0,37,0
0,0.75,0.25,-0.3244,0,52,0
0,1,0,0,0,71,0
0,1,0,0,0,41,0
0,0.896,0.104,-0.296,0,133,1
0.583,0.417,0,0.4199,0,26,0
0,0.73,0.27,-0.5145,3,54,0
0.389,0.611,0,0.8877,0,134,1
0,1,0,0,0,92,2
0.16,0.695,0.144,0.0772,0,94,0
0,1,0,0,0,132,0
0.183,0.761,0.056,0.4867,1,124,1
0,1,0,0,0,23,0
0,1,0,0,0,64,0
0,1,0,0,0,21,0
0.143,0.697,0.16,0.2714,0,133,2
0,1,0,0,0,29,0
0.256,0.744,0,0.6671,0,91,0
0.313,0.604,0.083,0.834,0,128,2
0,0.511,0.489,-0.6945,0,56,0
0.23,0.632,0.138,0.3818,1,87,0
0,1,0,0,0,39,3
0.226,0.774,0,0.5859,0,109,0
0.317,0.596,0.087,0.644,4,91,3
0.474,0.526,0,0.2023,0,23,0
0.323,0.538,0.14,0.4019,0,49,0
0,0.838,0.162,-0.3575,0,134,11
0,1,0,0,0,27,0
0.143,0.757,0.1,0.2376,0,121,1
0.109,0.662,0.229,-0.4753,0,114,2
0.346,0.577,0.077,0.765,0,100,3
0.407,0.593,0,0.5319,0,35,1
0.262,0.738,0,0.7955,2,136,1
0,0.833,0.167,-0.1531,0,60,1
0.196,0.608,0.196,0,0,61,1
0,0.607,0.393,-0.7568,0,75,0
0.268,0.732,0,0.5267,0,76,0
0.161,0.839,0,0.3182,0,66,0
0.281,0.62,0.099,0.6581,0,122,1
0.207,0.683,0.11,0.2428,0,138,2
0,1,0,0,0,26,0
0,1,0,0,0,67,0
0.397,0.603,0,0.7642,0,77,0
0.48,0.52,0,0.8122,0,57,0
0,1,0,0,2,37,0
0,1,0,0,1,90,0
0.205,0.795,0,0.4291,3,65,0
0,1,0,0,1,27,0
0,1,0,0,0,113,3
0.174,0.597,0.229,0.1007,0,93,3
0.231,0.656,0.114,0.5242,0,131,2
0.244,0.667,0.089,0.4753,0,77,1
0.086,0.759,0.155,-0.4572,0,136,2
0.326,0.674,0,0.4404,0,40,0
0.294,0.706,0,0.3612,0,40,1
0.354,0.503,0.142,0.8002,0,138,0
0.224,0.597,0.179,0.1531,0,54,1
0,0.617,0.383,-0.4767,0,48,1
0,1,0,0,0,20,0
0.157,0.698,0.144,0.0567,0,87,0
0,1,0,0,0,32,0
0,0.655,0.345,-0.4973,0,65,2
0,1,0,0,0,48,1
0,0.462,0.538,-0.5423,0,31,0
0,1,0,0,1,15,0
0.855,0.145,0,0.7096,0,22,0
0,0.78,0.22,-0.4767,0,72,0
0.364,0.636,0,0.6319,0,76,0
0,1,0,0,0,48,0
0.39,0.61,0,0.915,0,135,4
0.291,0.709,0,0.6249,1,109,6
0.364,0.636,0,0.6124,0,60,0
0.149,0.851,0,0.4215,0,132,3
0,1,0,0,0,46,0
0.562,0.438,0,0.8402,0,55,0
0,0.829,0.171,-0.4767,0,94,1
0.188,0.604,0.208,-0.0772,0,69,0
0.322,0.678,0,0.6908,0,89,1
0.245,0.609,0.146,0.4497,0,129,1
0,0.455,0.545,-0.34,0,31,3
0.455,0.545,0,0.6124,0,63,2
0,1,0,0,0,56,4
0.252,0.748,0,0.4019,0,52,2
0.243,0.757,0,0.6696,0,84,0
0.178,0.698,0.124,0.2115,0,92,4
0,1,0,0,0,21,0
0.194,0.806,0,0.4389,0,72,2
0.071,0.792,0.137,-0.323,2,97,1
0.166,0.834,0,0.4926,0,107,3
0.268,0.682,0.05,0.7003,0,95,1
0.469,0.312,0.219,0.34,0,33,0
0,1,0,0,0,24,2
0.347,0.653,0,0.8175,0,110,3
0.176,0.824,0,0.4588,0,93,1
0.24,0.678,0.081,0.6885,0,133,0
0.344,0.52,0.136,0.68,0,70,0
0.519,0.481,0,0.9167,0,93,0
0.349,0.651,0,0.7088,0,83,0
0,0.778,0.222,-0.2484,0,49,0
0.287,0.495,0.218,0.1779,0,48,3
0.331,0.669,0,0.836,0,110,6
0,1,0,0,0,56,0
0.241,0.682,0.077,0.6444,0,136,2
0,1,0,0,0,15,1
0,1,0,0,0,50,0
0.109,0.891,0,0.296,1,121,4
0,0.787,0.213,-0.4019,0,93,3
0,0.789,0.211,-0.34,0,64,2
0.852,0.148,0,0.946,0,59,2
0,0.847,0.153,-0.3818,0,123,0
0,0.822,0.178,-0.0772,0,43,2
0.548,0.452,0,0.5622,0,26,0
0,1,0,0,0,45,1
0.179,0.697,0.124,0.0258,0,101,2
0.3,0.7,0,0.4588,0,39,0
0,0.834,0.166,-0.6115,0,135,1
0.394,0.606,0,0.7579,1,88,1
0.205,0.597,0.199,0.0356,0,104,2
0.452,0.548,0,0.5095,0,32,0
0.334,0.514,0.151,0.431,0,77,0
0.42,0.58,0,0.4404,0,60,2
0.2,0.8,0,0.3612,0,80,5
0.238,0.635,0.127,0.34,0,69,3
0,1,0,0,0,47,0
0.172,0.828,0,0.4404,0,120,4
0.651,0.349,0,0.6808,0,42,0
0.385,0.615,0,0.3612,0,37,2
0,1,0,0,0,57,0
0,0.896,0.104,-0.4199,0,129,0
0,1,0,0,1,60,5
0.319,0.681,0,0.6326,0,90,1
0.235,0.765,0,0.6114,0,85,2
0.185,0.815,0,0.3612,1,61,1
0.395,0.521,0.083,0.7891,0,71,0
0.549,0.451,0,0.7263,0,40,0
0.438,0.562,0,0.7777,0,103,3
0,0.838,0.162,-0.5093,0,105,3
0.171,0.776,0.053,0.5994,1,128,2
0.326,0.674,0,0.4404,1,45,0
0,0.447,0.553,-0.9442,0,89,1
0,1,0,0,0,18,0
0.176,0.63,0.194,0.1613,0,99,0
0.093,0.723,0.183,-0.1567,0,124,2
0.162,0.838,0,0.4738,0,88,0
0,1,0,0,0,79,0
0,1,0,0,0,137,0
0.298,0.496,0.207,0.2732,0,49,2
0,0.834,0.166,-0.5255,0,138,2
0.408,0.592,0,0.9244,0,135,1
0.375,0.625,0,0.34,0,33,0
0.45,0.55,0,0.9022,1,128,1
0.285,0.715,0,0.6588,1,66,0
0,0.58,0.42,-0.4404,0,39,1
0.483,0.517,0,0.4215,0,29,0
0.286,0.714,0,0.4588,0,68,1
0,1,0,0,0,38,1
0.429,0.571,0,0.4588,0,28,0
0.335,0.665,0,0.8619,0,118,0
0.428,0.572,0,0.6696,0,56,0
0,1,0,0,0,18,0
0,0.833,0.167,-0.296,0,76,1
0,0.655,0.345,-0.7003,0,78,2
0.504,0.496,0,0.9599,0,134,0
0.299,0.701,0,0.6892,0,75,0
0.192,0.68,0.128,0.1548,0,134,3
0,1,0,0,0,80,4
0,1,0,0,2,65,0
0.125,0.73,0.146,-0.126,0,137,0
0.309,0.691,0,0.6908,1,115,0
0,1,0,0,0,21,0
0.176,0.824,0,0.4939,0,101,7
0.145,0.749,0.106,0.2244,0,115,8
0,0.693,0.307,-0.4767,1,56,0
0.394,0.606,0,0.8439,0,97,0
0.12,0.88,0,0.3239,0,107,1
0.222,0.778,0,0.5719,1,98,1
0.437,0.317,0.246,0.34,0,42,0
0,1,0,0,0,57,0
0.189,0.811,0,0.6369,0,111,1
0.329,0.412,0.259,0.0516,0,64,1
0,0.787,0.213,-0.5859,0,94,1
0.096,0.615,0.288,-0.6124,0,137,5
0.383,0.617,0,0.7351,0,52,0
0.182,0.769,0.049,0.4767,0,129,2
0.298,0.702,0,0.8433,0,109,0
0.524,0.441,0.035,0.9562,2,128,1
0.162,0.838,0,0.1877,0,57,1
0,1,0,0,0,105,0
0,0.726,0.274,-0.5255,0,65,0
0.495,0.412,0.093,0.7065,0,65,2
0.199,0.608,0.193,0.0258,0,79,1
0.265,0.583,0.152,0.3626,0,88,6
0.576,0.424,0,0.7783,0,44,6
0,0.606,0.394,-0.7056,0,83,1
0.196,0.804,0,0.296,1,82,3
0.359,0.641,0,0.6682,0,80,6
0.508,0.492,0,0.4753,0,30,0
0,1,0,0,0,40,0
0.107,0.808,0.084,-0.0966,1,131,2
0,0.5,0.5,-0.25,0,22,0
0,0.868,0.132,-0.3774,0,100,0
0.302,0.698,0,0.8641,3,123,0
0.331,0.394,0.276,0.1779,0,31,0
0.289,0.613,0.099,0.7639,0,115,4
0.182,0.763,0.056,0.7662,0,136,0
0.223,0.777,0,0.6144,7,89,0
0,0.645,0.355,-0.296,0,35,0
0,1,0,0,2,58,0
0.285,0.715,0,0.5563,1,54,0
0.516,0.484,0,0.4926,0,31,0
0,0.792,0.208,-0.3875,0,65,6
0.278,0.722,0,0.776,3,84,0
0.369,0.631,0,0.802,0,96,2
0.136,0.682,0.182,0.1007,0,127,5
0,1,0,0,2,94,1
0,1,0,0,0,25,0
0.333,0.667,0,0.5423,0,41,3
0,1,0,0,0,55,3
0.231,0.769,0,0.4588,0,70,1
0.231,0.769,0,0.2732,0,42,0
0,0.392,0.608,-0.7351,0,40,2
0.313,0.687,0,0.4926,0,53,1
0,1,0,0,1,49,3
0,1,0,0,1,50,0
0.103,0.819,0.078,0.1779,0,138,2
0,1,0,0,0,23,0
0.274,0.726,0,0.5267,0,79,4
0,1,0,0,0,78,0
0,1,0,0,0,136,2
0.459,0.541,0,0.6249,0,44,0
0,1,0,0,0,40,0
0,1,0,0,0,43,3
0,0.798,0.202,-0.6515,0,137,1
0.167,0.714,0.119,0.296,0,103,3
0.12,0.548,0.332,-0.5848,0,122,4
0,1,0,0,0,84,0
0.282,0.585,0.133,0.4228,0,95,3
0.561,0.439,0,0.9392,0,134,0
0.157,0.843,0,0.4199,0,109,1
0.309,0.691,0,0.8166,0,138,2
0.348,0.652,0,0.4939,0,45,1
0,1,0,0,0,95,0
0,1,0,0,0,52,0
0.726,0.274,0,0.6486,0,29,0
0.839,0.161,0,0.6369,0,21,0
0,1,0,0,0,81,0
0.115,0.714,0.17,-0.25,0,96,0
0.123,0.511,0.366,-0.69,0,101,3
0.602,0.398,0,0.8431,0,65,0
0.348,0.42,0.232,0.2344,0,60,0
0,0.904,0.096,-0.2037,1,92,0
0.347,0.653,0,0.4926,0,56,0
0,1,0,0,0,73,2
0,1,0,0,0,75,0
0.176,0.72,0.104,0.2263,1,72,1
0.258,0.632,0.109,0.5562,0,81,2
0,0.861,0.139,-0.4724,0,116,0
0.642,0.358,0,0.5551,0,22,0
0.15,0.728,0.123,0.1511,0,99,1
0,0.762,0.238,-0.3612,1,53,1
0.765,0.235,0,0.7579,0,22,0
0,1,0,0,0,49,0
0.449,0.363,0.188,0.5552,0,47,0
0,1,0,0,0,22,0
0,1,0,0,0,35,1
0.631,0.369,0,0.7804,1,42,0
0.247,0.753,0,0.7096,0,122,1
0.604,0.396,0,0.9291,0,80,0
0.294,0.706,0,0.3612,0,40,0
0,0.462,0.538,-0.5423,0,23,0
0,1,0,0,0,63,3
0,0.857,0.143,-0.3274,0,84,1
0.452,0.548,0,0.7644,0,65,0
0.333,0.667,0,0.7573,0,101,2
0.224,0.776,0,0.6705,0,123,1
0.237,0.763,0,0.5766,0,71,2
0.641,0.359,0,0.7983,0,38,1
0,0.783,0.217,-0.631,0,100,3
0.3,0.55,0.15,0.5514,0,97,3
0,1,0,0,0,37,1
0.381,0.619,0,0.6757,0,63,1
0.655,0.345,0,0.5859,0,17,1
0.376,0.624,0,0.8877,0,136,0
0,0.469,0.531,-0.5267,0,22,0
0.351,0.649,0,0.4019,0,35,0
0,0.866,0.134,-0.3213,0,93,1
0,1,0,0,0,84,0
0.649,0.351,0,0.5719,0,26,0
0,1,0,0,0,21,0
0,1,0,0,0,38,1
0.079,0.921,0,0.1406,0,98,1
0,0.791,0.209,-0.2755,0,59,3
0,1,0,0,0,72,3
0.184,0.816,0,0.2023,0,55,0
0.25,0.75,0,0.4588,0,77,4
0.354,0.556,0.09,0.8235,0,138,2
0,1,0,0,0,103,0
0.455,0.389,0.156,0.7856,0,83,0
0.51,0.49,0,0.632,0,39,0
0.529,0.471,0,0.8439,0,83,0
0,0.815,0.185,-0.1511,0,45,0
0,1,0,0,1,74,0
0.137,0.756,0.107,0.1759,0,114,1
0,1,0,0,0,97,0
0,1,0,0,0,99,1
0.314,0.501,0.186,0.4184,1,58,0
0.201,0.538,0.261,-0.2223,0,62,0
0,0.872,0.128,-0.4468,0,130,4
0.326,0.674,0,0.4404,0,43,1
0,1,0,0,0,73,0
0.329,0.671,0,0.6597,0,80,0
0.397,0.603,0,0.5574,1,61,0
0.154,0.769,0.077,0.3818,1,105,0
0,0.856,0.144,-0.4003,0,121,0
0.352,0.648,0,0.5868,0,51,1
0,1,0,0,0,93,0
0.313,0.369,0.318,-0.0258,0,67,1
0,0.623,0.377,-0.1083,0,35,0
0,0.563,0.437,-0.4767,0,27,0
0,1,0,0,0,34,0
0.141,0.859,0,0.3182,0,107,4
0.264,0.736,0,0.555,0,96,9
0.159,0.841,0,0.5562,1,108,0
0.228,0.673,0.099,0.5962,0,124,0
0.288,0.647,0.065,0.6696,0,94,0
0,1,0,0,0,45,0
0.402,0.598,0,0.75,0,64,0
0,0.492,0.508,-0.4767,0,27,0
0.31,0.69,0,0.4019,0,44,3
0.179,0.723,0.098,0.308,0,138,4
0.317,0.683,0,0.6841,0,53,0
0.128,0.872,0,0.4215,1,128,0
0.124,0.796,0.08,0.2244,0,109,2
0.186,0.814,0,0.4926,0,81,1
0,1,0,0,0,49,0
0.314,0.508,0.178,0.627,0,138,3
0.39,0.427,0.183,0.8661,0,138,0
0.218,0.675,0.107,0.5574,0,142,2
0,1,0,0,2,25,0
0,1,0,0,0,122,16
0,1,0,0,0,88,0
0.206,0.794,0,0.0772,0,34,0
0,1,0,0,0,41,2
0,1,0,0,0,35,1
0,1,0,0,0,79,0
0.11,0.89,0,0.2732,0,137,3
0.296,0.704,0,0.2732,0,40,0
0.283,0.444,0.272,0.0516,0,76,2
0.189,0.811,0,0.5046,1,88,5
0,0.492,0.508,-0.4767,0,26,0
0.219,0.781,0,0.4753,0,83,0
0.373,0.627,0,0.5801,1,71,1
0.25,0.75,0,0.6124,0,116,5
0.278,0.722,0,0.4019,0,50,0
0.6,0.4,0,0.4588,0,32,0
0.187,0.813,0,0.5994,0,101,0
0.221,0.424,0.355,-0.3788,0,61,1
0.18,0.669,0.15,-0.1737,0,127,3
0.417,0.583,0,0.6124,0,48,2
0.333,0.667,0,0.3612,0,41,0
0,0.852,0.148,-0.6115,0,140,5
0.27,0.73,0,0.6209,1,99,3
0.127,0.789,0.083,0.25,0,122,1
0,0.6,0.4,-0.7184,0,71,2
0,1,0,0,0,52,1
0.42,0.58,0,0.4404,0,29,2
0,1,0,0,0,58,2
0.649,0.351,0,0.5719,0,22,0
0.199,0.719,0.081,0.5087,0,142,3
0.148,0.852,0,0.2679,1,97,3
0.54,0.46,0,0.9558,0,138,2
0.378,0.622,0,0.899,0,117,0
0,0.689,0.311,-0.4023,1,55,0
0.119,0.684,0.197,-0.2924,0,139,2
0.204,0.796,0,0.6817,0,122,0
0.71,0.29,0,0.8313,1,65,1
0.364,0.636,0,0.8834,1,125,1
0,1,0,0,1,52,0
0,0.793,0.207,-0.6402,0,137,5
0.682,0.318,0,0.9168,0,66,0
0.201,0.799,0,0.5837,1,117,1
0,1,0,0,2,103,1
0.225,0.775,0,0.4404,0,71,4
0.347,0.653,0,0.8176,1,110,2
0.122,0.878,0,0.3629,1,127,6
0.39,0.61,0,0.4939,0,50,6
0,1,0,0,0,63,2
0.494,0.506,0,0.9557,0,137,0
0,1,0,0,0,76,3
0.174,0.706,0.12,0.3164,0,109,6
0.24,0.76,0,0.7177,0,123,2
0.592,0.408,0,0.7003,0,42,0
0,0.575,0.425,-0.5719,0,45,3
0.344,0.656,0,0.636,1,54,0
0.422,0.578,0,0.886,0,129,2
0.231,0.769,0,0.6249,0,89,3
0,1,0,0,0,36,0
0,0.251,0.749,-0.7156,0,30,0
0.099,0.901,0,0.1901,0,113,5
0.505,0.45,0.045,0.923,1,120,0
0.238,0.762,0,0.3612,0,73,4
0.07,0.637,0.293,-0.7909,0,132,1
0.348,0.652,0,0.8434,0,118,1
0,0.396,0.604,-0.7264,0,40,0
0.366,0.634,0,0.7579,1,95,0
0.223,0.777,0,0.533,3,70,3
0,1,0,0,0,32,0
0,1,0,0,0,46,2
0.055,0.803,0.142,-0.5242,0,136,0
0.272,0.728,0,0.6696,0,120,0
0,0.526,0.474,-0.4019,0,35,0
0.253,0.747,0,0.6588,0,84,1
0.444,0.556,0,0.6988,0,42,0
0.109,0.661,0.23,-0.3903,0,135,7
0.111,0.841,0.048,0.3786,0,146,1
0.098,0.902,0,0.2924,0,126,0
0,0.673,0.327,-0.34,0,68,1
0.42,0.58,0,0.4404,1,38,0
0,0.894,0.106,-0.3595,0,131,0
0.139,0.77,0.091,0.3098,0,127,1
0,0.702,0.298,-0.6249,0,90,0
0.611,0.389,0,0.8997,0,63,0
0.669,0.331,0,0.8439,0,48,0
0,0.815,0.185,-0.3595,1,73,0
0.373,0.627,0,0.6331,0,54,0
0.636,0.364,0,0.7384,0,32,0
0.121,0.751,0.127,-0.0258,1,85,3
0,1,0,0,0,147,2
0.447,0.553,0,0.8065,0,73,0
0.32,0.68,0,0.5093,0,50,0
0.583,0.417,0,0.6369,1,26,0
0.187,0.813,0,0.3182,0,67,1
0,0.815,0.185,-0.3612,1,77,4
0.087,0.827,0.087,0,0,123,2
0.387,0.52,0.092,0.7269,0,71,0
0.182,0.818,0,0.4404,0,81,2
0,1,0,0,0,88,0
0.149,0.777,0.074,0.4818,0,149,4
0.231,0.769,0,0.6908,0,137,4
0.219,0.781,0,0.4753,0,116,0
0.189,0.643,0.168,0.3818,0,138,0
0,1,0,0,1,77,0
0,1,0,0,0,55,2
0.225,0.775,0,0.4404,0,67,0
0,0.361,0.639,-0.6486,0,38,0
0,1,0,0,0,26,0
0.13,0.87,0,0.34,1,88,0
0.313,0.687,0,0.4926,1,48,0
0.236,0.764,0,0.4753,0,72,1
0,0.757,0.243,-0.5927,0,80,1
0,1,0,0,0,79,1
0,1,0,0,0,128,3
0,0.925,0.075,-0.1984,0,133,0
0.144,0.615,0.241,-0.5145,0,137,0
0.519,0.481,0,0.8977,0,87,0
0,0.748,0.252,-0.4019,0,60,1
0,0.794,0.206,-0.0772,0,41,3
0,1,0,0,0,20,0
0.416,0.584,0,0.6908,0,74,1
0,1,0,0,0,142,1
0,1,0,0,0,21,1
0.39,0.61,0,0.4926,0,43,0
0.164,0.61,0.226,-0.2507,0,86,4
0,0.61,0.39,-0.296,0,47,0
0,1,0,0,0,58,1
0,1,0,0,1,47,0
0.384,0.616,0,0.7574,0,100,4
0,1,0,0,1,64,5
0,1,0,0,0,45,0
0,1,0,0,0,130,0
0.16,0.84,0,0.2732,0,80,0
0.256,0.477,0.267,-0.0699,0,99,1
0,1,0,0,0,120,2
0,0.926,0.074,-0.0516,0,97,2
0.177,0.823,0,0.4199,0,88,0
0.381,0.619,0,0.5106,0,54,0
0.093,0.692,0.215,-0.5422,0,136,1
0.294,0.706,0,0.3612,0,40,0
0,0.909,0.091,-0.2263,0,109,0
0.153,0.847,0,0.4199,0,132,2
0,0.909,0.091,-0.1776,0,111,0
0.198,0.802,0,0.4019,0,97,0
0.251,0.667,0.082,0.6486,0,101,0
0.19,0.38,0.43,-0.5848,0,60,0
0.21,0.79,0,0.1511,0,55,0
0.459,0.541,0,0.8526,0,93,1
0,0.838,0.162,-0.2808,0,74,0
0,1,0,0,0,28,0
0.259,0.741,0,0.8271,0,133,3
0,0.613,0.387,-0.802,0,103,0
0.474,0.526,0,0.4019,0,45,0
0,1,0,0,0,78,5
0.26,0.74,0,0.7712,0,116,1
0.292,0.708,0,0.5093,1,61,0
0.209,0.791,0,0.4019,1,86,0
0,1,0,0,2,135,1
0.821,0.179,0,0.8481,0,33,2
0.211,0.789,0,0.2828,0,62,0
0.279,0.721,0,0.7645,0,126,1
0,0.737,0.263,-0.3612,0,46,0
0.098,0.902,0,0.3612,1,131,2
0,0.765,0.235,-0.4724,0,81,2
0.374,0.626,0,0.4576,0,53,0
0.697,0.303,0,0.8481,0,49,0
0,0.507,0.493,-0.4391,0,32,0
0.14,0.604,0.257,-0.3716,0,70,1
0.558,0.442,0,0.9118,0,80,2
0.737,0.263,0,0.4215,0,18,0
0.446,0.357,0.197,0.6792,3,82,0
0,1,0,0,2,134,3
0.434,0.566,0,0.7691,2,102,3
0.744,0.256,0,0.4404,0,22,0
0,0.79,0.21,-0.7227,0,131,0
0.545,0.455,0,0.5562,0,36,0
0.121,0.636,0.243,-0.4767,0,86,0
0.154,0.846,0,0.3327,0,82,1
0,1,0,0,0,36,0
0.272,0.728,0,0.5777,0,65,0
0.232,0.768,0,0.5147,0,96,3
0.147,0.853,0,0.2263,0,79,1
0.178,0.751,0.071,0.4003,0,138,0
0.207,0.65,0.143,0.2481,0,75,1
0,1,0,0,0,82,0
0,1,0,0,0,33,0
0,1,0,0,0,32,0
0,1,0,0,0,107,3
0,1,0,0,1,28,0
0,1,0,0,0,45,0
0,0.897,0.103,-0.1531,0,89,3
0.457,0.543,0,0.6369,0,45,3
0.464,0.536,0,0.9001,0,132,1
0.156,0.844,0,0.5719,0,113,3
0.361,0.506,0.133,0.5574,0,61,2
0,1,0,0,0,26,0
0.254,0.746,0,0.6249,0,94,1
0.104,0.896,0,0.4215,0,138,2
0,0.807,0.193,-0.6199,4,91,0
0.381,0.619,0,0.4738,0,39,0
0.318,0.682,0,0.5057,0,49,0
0.747,0.253,0,0.7096,0,24,0
0.469,0.531,0,0.6478,0,74,1
0.308,0.692,0,0.6996,0,88,1
0.153,0.847,0,0.504,2,114,3
0.537,0.463,0,0.851,0,64,0
0,1,0,0,0,31,0
0.571,0.429,0,0.6114,0,25,0
0,1,0,0,1,69,1
0,1,0,0,1,41,0
0,0.919,0.081,-0.1511,0,100,2
0,1,0,0,0,29,0
0,0.846,0.154,-0.25,0,71,0
0.172,0.828,0,0.3612,1,87,5
0.208,0.278,0.514,-0.4939,0,35,0
0,0.837,0.163,-0.5108,1,120,1
0.374,0.626,0,0.5562,0,49,3
0.26,0.74,0,0.7453,0,138,1
0.862,0.138,0,0.91,0,45,1
0.511,0.489,0,0.7412,1,59,0
0.284,0.716,0,0.3365,0,52,0
0.318,0.682,0,0.504,2,58,0
0.119,0.81,0.071,0.3527,2,137,3
0,1,0,0,0,141,1
0,0.733,0.267,-0.508,0,60,0
0.457,0.543,0,0.6369,0,35,0
0.674,0.326,0,0.8054,0,52,0
0,1,0,0,0,31,0
0,1,0,0,0,50,1
0,0.816,0.184,-0.5256,0,91,0
0.314,0.686,0,0.6157,0,80,0
0.436,0.564,0,0.7345,0,62,0
0,0.795,0.205,-0.4767,0,79,3
0.103,0.7,0.197,-0.3129,1,134,0
0.111,0.889,0,0.3612,0,132,3
0.116,0.741,0.144,-0.1531,0,115,7
0.223,0.777,0,0.3182,0,57,0
0.185,0.815,0,0.3612,1,76,0
0,1,0,0,1,32,0
0,1,0,0,0,31,0
0,1,0,0,0,39,0
0.109,0.891,0,0.4926,0,134,0
0,1,0,0,0,45,0
0,0.761,0.239,-0.296,0,43,0
0,0.591,0.409,-0.6741,0,53,1
0.2,0.8,0,0.3612,0,64,1
0.477,0.523,0,0.8478,0,72,1
0.248,0.752,0,0.4522,0,55,1
0,1,0,0,0,102,0
0.75,0.25,0,0.4588,0,24,0
0.182,0.703,0.115,0.2819,0,86,2
0.208,0.792,0,0.6997,2,138,0
0,0.844,0.156,-0.4039,0,114,0
0,0.811,0.189,-0.4215,0,80,1
0.302,0.698,0,0.6369,1,84,0
0.263,0.737,0,0.3612,0,56,3
0.744,0.256,0,0.4404,0,23,0
0.124,0.674,0.202,-0.34,0,71,0
0,0.896,0.104,-0.296,0,115,0
0.162,0.838,0,0.4019,0,93,0
0,1,0,0,0,78,1
0,0.351,0.649,-0.8126,0,34,3
0.162,0.838,0,0.4404,0,95,0
0,0.399,0.601,-0.7216,0,47,0
0.189,0.645,0.165,0.2083,0,133,0
0.596,0.404,0,0.896,0,73,0
0,0.833,0.167,-0.296,0,64,0
0.326,0.674,0,0.5962,0,56,0
0,0.351,0.649,-0.5719,0,21,0
0.158,0.631,0.21,-0.1882,0,74,0
0.304,0.503,0.193,0.5947,0,91,2
0.194,0.706,0.1,0.508,0,108,1
0.091,0.719,0.19,-0.56,1,133,1
0,1,0,0,0,84,4
0.259,0.741,0,0.4912,0,87,0
0.335,0.665,0,0.5473,0,49,0
0.141,0.859,0,0.2023,0,114,1
0,1,0,0,0,94,1
0,0.625,0.375,-0.4927,0,62,1
0.254,0.746,0,0.2598,0,59,0
0.466,0.37,0.165,0.8462,0,86,0
0,1,0,0,0,22,0
0.194,0.806,0,0.6249,1,104,1
0.282,0.718,0,0.5473,0,67,0
0,1,0,0,0,40,0
0,1,0,0,1,116,3
0.197,0.803,0,0.4019,0,77,1
0,0.826,0.174,-0.2244,0,60,0
0.655,0.345,0,0.69,0,43,0
0,0.615,0.385,-0.7837,0,77,0
0.389,0.611,0,0.5893,0,46,0
0,1,0,0,0,99,2
0,1,0,0,0,43,0
0.147,0.678,0.175,-0.128,0,75,0
0.131,0.869,0,0.3736,2,116,0
0.413,0.587,0,0.9133,0,129,0
0.451,0.549,0,0.6249,0,46,0
0,0.556,0.444,-0.1531,0,28,1
0.128,0.872,0,0.4753,0,128,0
0.424,0.576,0,0.7096,0,73,0
0,1,0,0,0,31,0
0.429,0.571,0,0.4588,1,37,0
0,1,0,0,0,36,0
0.309,0.562,0.129,0.4927,0,73,0
0,0.702,0.298,-0.5256,0,61,1
0.367,0.633,0,0.4404,0,29,0
0,0.474,0.526,-0.8349,0,51,0
0.745,0.255,0,0.7034,0,28,0
0,1,0,0,0,113,0
0,1,0,0,0,55,0
0,1,0,0,0,67,6
0,0.874,0.126,-0.0762,0,63,8
0,1,0,0,1,129,1
0,0.873,0.127,-0.2924,0,86,1
0,0.617,0.383,-0.4767,0,37,0
0.184,0.727,0.089,0.3987,0,86,0
0.107,0.765,0.128,-0.1027,0,104,3
0.379,0.621,0,0.8371,0,79,0
0,1,0,0,0,61,3
0.231,0.769,0,0.4019,0,56,1
0,1,0,0,0,41,1
0,1,0,0,0,120,2
0.217,0.681,0.102,0.4633,0,103,1
0.152,0.783,0.065,0.4404,0,116,2
0.477,0.523,0,0.8478,0,57,0
0.189,0.669,0.142,0.296,0,138,3
0.705,0.295,0,0.7997,0,43,0
0.257,0.743,0,0.6696,1,74,1
0.151,0.849,0,0.4939,0,137,1
0.326,0.674,0,0.4404,0,47,0
0,1,0,0,0,51,0
0.332,0.668,0,0.54,0,55,0
0.381,0.619,0,0.7901,0,101,1
0.328,0.547,0.125,0.5574,1,59,1
0.347,0.653,0,0.4926,0,50,0
0.215,0.785,0,0.5093,0,87,0
0.43,0.57,0,0.5826,0,58,0
0.4,0.476,0.123,0.7173,0,84,1
0,1,0,0,0,59,0
0.286,0.586,0.128,0.7273,2,135,0
0.146,0.606,0.247,-0.2495,0,91,1
0.151,0.849,0,0.3578,0,104,0
0.18,0.82,0,0.296,0,68,0
0.084,0.534,0.382,-0.5994,0,66,0
0.678,0.322,0,0.9282,0,64,0
0.29,0.71,0,0.5994,0,73,0
0,1,0,0,0,57,1
0.18,0.609,0.211,-0.2446,0,138,2
0.339,0.661,0,0.4728,0,50,0
0,1,0,0,0,127,6
0.583,0.417,0,0.9115,0,88,0
0.765,0.235,0,0.7579,0,28,0
0.474,0.526,0,0.4019,0,29,0
0,1,0,0,0,35,0
0.173,0.827,0,0.4449,0,85,1
0,1,0,0,0,25,0
0.556,0.444,0,0.6124,0,38,1
0,0.755,0.245,-0.7799,2,134,2
